시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
수원시,피트니스 더 클럽,20211021,,13,영업중,,031-245-3779,,16274,"경기도 수원시 장안구 수성로 274, 4층 (영화동)",경기도 수원시 장안구 영화동 397-4 ETS영어학원 ,16274,37.2901100398,127.0024661853,,200150.481443593    ,420907.096264811    ,체력단련장업,사립,,0
수원시,바디앤피트 휘트니스,20210428,,13,영업중,,,,16670,"경기도 수원시 권선구 곡선로49번길 5-6, 코지프라자 (곡반정동)",경기도 수원시 권선구 곡반정동 557-12 코지프라자 ,16670,37.2393471314,127.0298132681,,202574.434579058    ,415269.858100146    ,체력단련장업,사립,,
수원시,바른짐,20210402,,13,영업중,,,,16401,경기도 수원시 권선구 칠보로 138 (호매실동),경기도 수원시 권선구 호매실동 1362-1 ,16401,37.2656213759,126.9538716640,,195837.271636248    ,418184.325646341    ,체력단련장업,사립,,
수원시,아이언 파라다이스,20210928,,13,영업중,,070-8624-0522,,16566,"경기도 수원시 권선구 세권로165번길 20-35, 2층 (권선동)",경기도 수원시 권선구 권선동 1055-7 ,16566,37.2566958141,127.0244955359,,202100.248080991    ,417197.842371129    ,체력단련장업,사립,,0
수원시,엘리트 스포츠센터,20210928,,13,영업중,,031-293-1160,,16412,경기도 수원시 권선구 일월천로15번길 13-6 (구운동),경기도 수원시 권선구 구운동 902-3 ,16412,37.2838311531,126.9721279909,,197460.54           ,420214.245          ,체력단련장업,사립,,0
수원시,HM Pilafit,20211006,,13,영업중,,,,16397,"경기도 수원시 권선구 금곡로 204, 세종타운721 208호 (금곡동)",경기도 수원시 권선구 금곡동 1118-1 세종타운721 ,16397,37.2736954342,126.9533508895,,195790.026402461    ,419085.525357557    ,체력단련장업,사립,,0
수원시,Done gym,20210223,,13,영업중,,,,16508,"경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 1동 250호 (이의동)",경기도 수원시 영통구 이의동 1336 힐스테이트광교중앙역 ,16508,37.2876037684,127.0568031498,,204977.175372185    ,420627.234137077    ,체력단련장업,사립,,
수원시,레벨업휘트니스 고색점,20210528,,13,영업중,,,,16650,"경기도 수원시 권선구 매송고색로 668, 2층 (고색동)",경기도 수원시 권선구 고색동 408-23 ,16650,37.2496480357,126.9777000144,,197949.107968982    ,416413.572496977    ,체력단련장업,사립,,
수원시,어스짐,20210528,,13,영업중,,,,16553,경기도 수원시 권선구 동수원로242번길 18 (권선동),경기도 수원시 권선구 권선동 1297-4 ,16553,37.2501050763,127.0354633176,,203074.265249393    ,416464.420723218    ,체력단련장업,사립,,
수원시,비비드짐,20211022,,13,영업중,,,,16397,"경기도 수원시 권선구 금곡로 204, 세종타운721 311호 (금곡동)",경기도 수원시 권선구 금곡동 1118-1 세종타운721 ,16397,37.2736954342,126.9533508895,,195790.026402461    ,419085.525357557    ,체력단련장업,사립,,0
수원시,(주)테이스트피트니스PT 수원화서점,20210326,,13,영업중,,031-242-6933,,16441,"경기도 수원시 팔달구 동말로 84, 화서프라자 6층 (화서동)",경기도 수원시 팔달구 화서동 71-53 화서프라자 ,16441,37.2786207079,127.0032750293,,200214.647561629    ,419626.342148914    ,체력단련장업,사립,,
수원시,팀보노짐,20200618,,13,영업중,,,,16589,"경기도 수원시 권선구 장다리로 9, 2층 (세류동)",경기도 수원시 권선구 세류동 1118-20 ,16589,37.2516915873,127.0174455661,,201475.529494964    ,416639.490457647    ,체력단련장업,사립,,
수원시,TS GYM,20140923,,13,영업중,,031-257-6401,,16257,"경기도 수원시 팔달구 정조로 804, 동양빌딩 2층 (팔달로1가)",경기도 수원시 팔달구 팔달로1가 11-7 동양빌딩 ,16257,37.2798762431,127.0169723990,,201436.106141472    ,419765.268387612    ,체력단련장업,사립,,
수원시,크로스핏 범(망포),20170303,,13,영업중,,031-203-7009,,16691,"경기도 수원시 영통구 영통로154번길 56 (망포동, 한양수자인 에듀파크)",경기도 수원시 영통구 망포동 723 한양수자인 에듀파크 ,16691,37.2411329672,127.0581803033,,205006.871095879    ,415422.078188101    ,체력단련장업,사립,,
수원시,아레나피트니스,20051031,,13,영업중,,213-5005,,16545,"경기도 수원시 영통구 효원로 387, 풍성프라자 (매탄동)",경기도 수원시 영통구 매탄동 1267-3 풍성프라자 ,16545,37.2592421051,127.0439328356,,203824.81599868     ,417477.864622231    ,체력단련장업,사립,,
수원시,이정석의 운동은 FM GYM,20161031,,13,영업중,,,,16488,"경기도 수원시 팔달구 인계로166번길 25, 3층 (인계동, 임호빌딩)",경기도 수원시 팔달구 인계동 1115-8 3층 ,16488,37.2651850632,127.0353707043,,203066.726427596    ,418137.641906485    ,체력단련장업,사립,,
수원시,라인휘트니스,20200910,,13,영업중,,031-245-0123,,16262,"경기도 수원시 팔달구 수원천로255번길 6, 영동시장 2층 (영동)",경기도 수원시 팔달구 영동 8 영동시장 ,16262,37.2768907290,127.0187173017,,201579.422662333    ,419466.645368527    ,체력단련장업,사립,,
수원시,현무헬스,20030308,,13,영업중,,,,,경기도 수원시 권선구 덕영대로 1093,경기도 수원시 권선구 세류동 1029-4 ,441877,37.2540114844,127.0116572067,,,,체력단련장업,사립,0,
수원시,휘트니스클럽S아주대점,20131212,,13,영업중,,,,16497,"경기도 수원시 팔달구 아주로 25, 명진빌딩 4~5층 (우만동)",경기도 수원시 팔달구 우만동 577-1 명진빌딩 ,16497,37.2770886909,127.0436672674,,203803.20655086     ,419459.49468832     ,체력단련장업,사립,,0
수원시,용짐,20201023,,13,영업중,,,,16676,"경기도 수원시 영통구 삼성로168번길 5, 6층 (매탄동)",경기도 수원시 영통구 매탄동 436-48 ,16676,37.2581483309,127.0573704831,,205018.619016337    ,417357.063593086    ,체력단련장업,사립,,
수원시,힐스테이트 광교중앙역 헬스장,20201102,,13,영업중,,,,16508,"경기도 수원시 영통구 도청로18번길 26, 힐스테이트광교중앙역 지하2호 (이의동)",경기도 수원시 영통구 이의동 1336 힐스테이트광교중앙역 ,16508,37.2876037684,127.0568031498,,204977.175372185    ,420627.234137077    ,체력단련장업,사립,,
수원시,소유짐(SOYOUGYM),20190417,,13,영업중,,,,16310,"경기도 수원시 장안구 정조로 970 (조원동, 포레스트빌)",경기도 수원시 장안구 조원동 676-8 포레스트빌 ,16310,37.2938591628,127.0109597320,,200900.468922529    ,421321.73230527     ,체력단련장업,사립,,0
수원시,봄빛헬스,20040128,,13,영업중,,233-2214,,,경기도 수원시 팔달구 효원로219번길 46-24  (인계동),경기도 수원시 팔달구 인계동 1026-3 ,442834,37.2648133658,127.0279971050,,202415.12714664     ,418097.550904504    ,체력단련장업,사립,0,
수원시,동수원휘트니스,20030311,,13,영업중,,211-4500,,,경기도 수원시 팔달구 중부대로223번길 20-7  (우만동),경기도 수원시 팔달구 우만동 95-1 ,442816,37.2768724827,127.0413674705,,203601.069728501    ,419440.811037066    ,체력단련장업,사립,0,
수원시,벨짐(Bell Gym),20201124,,13,영업중,,,,16490,"경기도 수원시 팔달구 효원로219번길 33, 3층 (인계동)",경기도 수원시 팔달구 인계동 1016-5 ,16490,37.2648335151,127.0262714285,,202262.465          ,418098.71           ,체력단련장업,사립,,
수원시,용스짐,20201208,,13,영업중,,031-222-0889,,16672,"경기도 수원시 권선구 곡반정로65번길 33, 2층 (곡반정동)",경기도 수원시 권선구 곡반정동 593-2 ,16672,37.2349459806,127.0269658203,,202314.802236723    ,414783.507721541    ,체력단련장업,사립,,
수원시,글로리어스,20181218,,13,영업중,,,,16523,경기도 수원시 영통구 매영로269번길 55 (주)경기고속 (원천동),경기도 수원시 영통구 원천동 415-11 (주)경기고속 ,16523,37.2594830805,127.0673092747,,205883.841587034    ,417546.437553664    ,체력단련장업,사립,,
수원시,머슬핏,20201030,,13,영업중,,031-232-7990,,16488,"경기도 수원시 팔달구 권광로188번길 35, 3층 (인계동)",경기도 수원시 팔달구 인계동 1118-11 ,16488,37.2639944098,127.0351637374,,203049.086015977    ,418006.495095919    ,체력단련장업,사립,,
수원시,사운드짐 2호점,20210112,,13,영업중,,,,16531,"경기도 수원시 영통구 중부대로 260, 3층 (매탄동)",경기도 수원시 영통구 매탄동 153-15 ,16531,37.2743413739,127.0441688709,,203850.990641175    ,419152.372212808    ,체력단련장업,사립,,
수원시,The Moon,20200626,,13,영업중,,,,16670,"경기도 수원시 권선구 곡선로 37, 3층 (곡반정동)",경기도 수원시 권선구 곡반정동 558-2 ,16670,37.2393793777,127.0288547509,,202489.223716305    ,415275.875508133    ,체력단련장업,사립,,0
수원시,달라짐 2호점,20200623,,13,영업중,,,,16490,"경기도 수원시 팔달구 효원로265번길 36, 혁재빌딩 4층 (인계동)",경기도 수원시 팔달구 인계동 1113-10 혁재빌딩 4층 ,16490,37.2636109351,127.0316361023,,202734.11823547     ,417962.938508094    ,체력단련장업,사립,,
수원시,어썸핏 신동점,20200702,,13,영업중,,,,16683,"경기도 수원시 영통구 권선로882번길 65-30, 4층 (신동)",경기도 수원시 영통구 신동 933-11 ,16683,37.2470346092,127.0432622347,,203767.924483594    ,416125.882829646    ,체력단련장업,사립,,
수원시,M휘트니스,20210511,,13,영업중,,031-213-5589,,16530,"경기도 수원시 팔달구 중부대로 206, 5층 (인계동)",경기도 수원시 팔달구 인계동 158-9 ,16530,37.2761766574,127.0385968595,,203350.164371663    ,419357.130925443    ,체력단련장업,사립,,
수원시,제이바디짐,20030221,,13,영업중,,,,16314,"경기도 수원시 장안구 수성로261번길 6, 401,402호 (정자동)",경기도 수원시 장안구 정자동 76-1 ,16314,37.2902211384,127.0010213722,,200019.149067871    ,420917.455153809    ,체력단련장업,사립,,
수원시,팀앤조이 TEAM N JOY,20210215,,13,영업중,,031-237-4878,,16584,경기도 수원시 권선구 덕영대로1201번길 8 (권선동),경기도 수원시 권선구 권선동 1193 ,16584,37.2495310161,127.0225785693,,201940.181271907    ,416408.841213562    ,체력단련장업,사립,,
수원시,메카헬스클럽,20030221,,13,영업중,,258-0820,,,경기도 수원시 장안구 창룡대로 193 (연무동),경기도 수원시 장안구 연무동 245-32 ,440813,37.2926790572,127.0311851852,,202693.265138935    ,421193.449255723    ,체력단련장업,사립,,
수원시,팀타이거짐 12호점,20190503,,13,영업중,,031-212-6131,,16525,"경기도 수원시 영통구 매봉로 47, 남부빌딩 4층 (매탄동)",경기도 수원시 영통구 매탄동 1195-3 남부빌딩 ,16525,37.2721486154,127.0530024333,,204623.94202619     ,418915.106810291    ,체력단련장업,사립,,
수원시,짐 어클락,20141128,,13,영업중,,,,16388,"경기도 수원시 권선구 금곡로102번길 15, 비즈웍스 4층 (금곡동)",경기도 수원시 권선구 금곡동 1085 비즈웍스 ,16388,37.2735156662,126.9418697938,,194772.432294097    ,419038.968296638    ,체력단련장업,사립,,0
수원시,휘트니스클럽S,20140617,,13,영업중,,222-6401,,16566,"경기도 수원시 권선구 세권로195번길 13, B1호 (권선동, 권선종합상가)",경기도 수원시 권선구 권선동 1050 권선종합상가 B1호,441824,37.2558250568,127.0253918735,,202182.05658491     ,417106.365488999    ,체력단련장업,사립,,
수원시,행복휘트니스,20030308,,13,영업중,,296-4731,,,경기도 수원시 권선구 금곡로 5-15 (금곡동),경기도 수원시 권선구 금곡동 758-7 ,441460,37.2686569092,126.9380032502,,194425.470980242    ,418522.920147054    ,체력단련장업,사립,0,
수원시,(주)수정스포츠,20040414,,13,영업중,,248-0040,,,경기도 수원시 장안구 대평로 128 (정자동),경기도 수원시 장안구 정자동 266-3 ,440836,37.2989323114,126.9913167079,,199142.307585343    ,421905.335965509    ,체력단련장업,사립,,
수원시,에스짐,20190729,,13,영업중,,031-302-0021,,16590,"경기도 수원시 권선구 경수대로 261, 리치타워 7층 (세류동)",경기도 수원시 권선구 세류동 1121-4 리치타워 ,16590,37.2507047131,127.0185907358,,201578.555052603    ,416530.9494309      ,체력단련장업,사립,,
수원시,페이스짐,20210727,,13,영업중,,,,16704,"경기도 수원시 영통구 청명남로 39, 럭셔리프라자 2층 205호 (영통동)",경기도 수원시 영통구 영통동 998-9 럭셔리프라자 ,16704,37.2532216172,127.0756783434,,206644.078534953    ,416812.834332855    ,체력단련장업,사립,,0
수원시,고릴라짐 광교2호점,20190111,,13,영업중,,,,16226,"경기도 수원시 영통구 대학로 18, 5층 (이의동)",경기도 수원시 영통구 이의동 1275-7 ,16226,37.2981410892,127.0426036185,,203707.245605666    ,421794.32163587     ,체력단련장업,사립,,
수원시,석세스짐 광교점,20210607,,13,영업중,,,,16514,"경기도 수원시 영통구 광교중앙로 180, 광교 효성해링턴 타워 레이크 1동 2층 (하동)",경기도 수원시 영통구 하동 1015 광교 효성해링턴 타워 레이크 ,16514,37.2886927100,127.0611740560,,205359.28869788     ,420752.301957684    ,체력단련장업,사립,,0
수원시,중앙스포츠랜드,20050510,,13,영업중,,294-3344,,,경기도 수원시 권선구 매송고색로 755 (고색동),경기도 수원시 권선구 고색동 27-1 ,441804,37.2528434436,126.9869696286,,198759.664325239    ,416804.252737797    ,체력단련장업,사립,,
수원시,앵그리바디짐,20190128,,13,영업중,,,,16391,"경기도 수원시 권선구 금곡로 201, 206,207호 (금곡동)",경기도 수원시 권선구 금곡동 1113-5 ,16391,37.2741233429,126.9523213645,,195699.510032338    ,419128.71058207     ,체력단련장업,사립,,0
수원시,테라핏 피트니스,20190307,,13,영업중,,,,16712,"경기도 수원시 영통구 봉영로1759번길 8-11, 5층 (영통동)",경기도 수원시 영통구 영통동 946-6 ,16712,37.2666902258,127.0812307073,,207135.210001752    ,418307.431595726    ,체력단련장업,사립,,
수원시,밀라노짐,20130830,,13,영업중,,,,16509,"경기도 수원시 영통구 에듀타운로 24, 그린프라자 B1층 B01, B02호 (이의동)",경기도 수원시 영통구 이의동 1341-4 그린프라자 ,16509,37.2852161359,127.0522934066,,204568.59954439     ,420364.773329837    ,체력단련장업,사립,Y,0
수원시,더리얼짐,20190305,,13,영업중,,031-267-0036,,16584,"경기도 수원시 권선구 덕영대로1201번길 20, 효림트윈타워 202호 (권선동)",경기도 수원시 권선구 권선동 1192-1 효림트윈타워 ,16584,37.2499914893,127.0227673542,,201952.033586315    ,416448.953045421    ,체력단련장업,사립,,
수원시,이루어짐,20190305,,13,영업중,,,,16545,"경기도 수원시 영통구 매탄로108번길 10, 모닝프라자 3층 301,302호 (매탄동)",경기도 수원시 영통구 매탄동 1262-1 모닝프라자 ,16545,37.2600444155,127.0439505530,,203827.694994848    ,417567.961111089    ,체력단련장업,사립,,0
