개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3230000,CDFH3301062021000040,20211231,,1,영업/정상,13,영업중,,,,,,,,서울특별시 송파구 문정동 55 해성빌딩 3층,서울특별시 송파구 송파대로22길 4 해성빌딩 3층 (문정동),5806,바디소울PT 문정점,2.02209E+13,U,2021.12.8 22:08,,210752.9831,442794.403,,,,,,,,,
3220000,CDFH3301062019000021,20190806,,3,폐업,3,폐업,20220926,,,,,,,서울특별시 강남구 논현동 108 논현웰스톤,서울특별시 강남구 학동로43길 38 1층 (논현동 논현웰스톤),6059,괜찮은피티,2.02209E+13,U,2021.12.8 22:08,,203292.307,446247.5115,,,,,,,,,
3220000,CDFH3301062022000046,20220927,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 648-9,서울특별시 강남구 테헤란로 129 B1층 (역삼동),6133,버핏그라운드 역삼 별관 팀버핏 역삼,2.02209E+13,I,2021.12.8 22:09,,202769.76,444195.925,,,,,,,,,
3180000,CDFH3301061989000002,19891219,,3,폐업,3,폐업,20220706,,,,2635-1494,,,서울특별시 영등포구 당산동6가 227,서울특별시 영등포구 양평로 36 (당산동6가 삼원빌딩),7223,강남헬스,2.02206E+13,U,2021.12.5 23:06,,191326.237,447957.7773,,,,,,,,,
3180000,CDFH3301062013000002,20130327,,1,영업/정상,13,영업중,,,,,,,150050,서울특별시 영등포구 신길동 101-7번지 ,서울특별시 영등포구 영등포로 364 5층 (신길동),7317,드림오브바디,2.01506E+13,I,2018.8.31 23:59,,192712.7693,445770.103,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062013000003,20130501,,1,영업/정상,13,영업중,,,,,02-786-0303,,150872,서울특별시 영등포구 여의도동 15-15 ,서울특별시 영등포구 은행로 11 지하1층 (여의도동 일신빌딩),7237,휘트니스 바빌론,2.02107E+13,U,2021.7.24 2:40,,192878.6628,447300.2534,체력단련장업,사립,,2,0,19364.36,0,,
3180000,CDFH3301061989000008,19891215,,3,폐업,3,폐업,20220706,,,,784-2710,,,서울특별시 영등포구 여의도동 44-27,서울특별시 영등포구 의사당대로1길 25 (여의도동 하남빌딩),7333,파워체육관,2.02206E+13,U,2021.12.5 23:06,,193737.4802,446434.3033,,,,,,,,,
3180000,CDFH3301062004000003,20040219,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동5가 76번지 ,서울특별시 영등포구 양평로24길 9 (양평동5가 양평동한신아파트),7204,비타민헬스휘트니스,2.02006E+13,U,2020.6.7 2:40,,190394.5718,448656.727,체력단련장업,사립,,,,,,,
3180000,CDFH3301062004000006,20040713,,1,영업/정상,13,영업중,,,,,2069-3111,,,서울특별시 영등포구 당산동3가 388-1 4층 ,서울특별시 영등포구 당산로33길 9 (당산동3가),7256,헬스존,2.02109E+13,U,2021.9.5 2:40,,190704.789,447217.4714,체력단련장업,사립,,0,0,1269.87,0,,
3180000,CDFH3301062015000006,20150402,,1,영업/정상,13,영업중,,,,,02-2068-5606,,150045,서울특별시 영등포구 당산동5가 11-33번지 당산디오빌 지하1층118호 ,서울특별시 영등포구 당산로 222 (당산동5가 당산디오빌 지하1층118호),7214,스컬짐,2.01707E+13,I,2018.8.31 23:59,,191292.0952,447892.0787,체력단련장업,사립,,1,,21920.8,,,
3180000,CDFH3301062015000008,20150604,,1,영업/정상,13,영업중,,,,,,,150936,서울특별시 영등포구 여의도동 36번지 롯데캐슬엠파이어 C동 21호,서울특별시 영등포구 의사당대로 127 (여의도동),7331,김금자 BodyFit,2.01506E+13,I,2018.8.31 23:59,,193421.6283,446448.1576,체력단련장업,사립,,,,,,,
3180000,CDFH3301062015000009,20150619,,1,영업/정상,13,영업중,,,,,,,150889,서울특별시 영등포구 여의도동 41-1번지 대교B상가 2층 ,서울특별시 영등포구 국제금융로7길 22 (여의도동 대교B상가 2층),7340,백선생운동센터,2.01506E+13,I,2018.8.31 23:59,,194015.1805,446777.4545,체력단련장업,사립,,,,2781.81,,,
3180000,CDFH3301062008000007,20081103,,1,영업/정상,13,영업중,,,,,2679-1467,,150803,서울특별시 영등포구 당산동3가 228-23번지 4층 ,서울특별시 영등포구 당산로 132  (당산동3가4층),,진 휘트니스,2.00903E+13,I,2018.8.31 23:59,,190829.0736,447114.5525,체력단련장업,사립,0,,,1253.88,,,
3180000,CDFH3301062005000003,20050315,,1,영업/정상,13,영업중,,,,,769-1036,,,서울특별시 영등포구 여의도동 61번지 여의도금호리첸시아 지하1층 ,서울특별시 영등포구 여의동로 213 (여의도동 여의도금호리첸시아),7345,스포짐(SPOGYM),2.01512E+13,I,2018.8.31 23:59,,194592.2768,446268.4812,체력단련장업,사립,,,,86880.22,,,
3180000,CDFH3301062005000006,20050502,,1,영업/정상,13,영업중,,,,,785-7677,,,서울특별시 영등포구 여의도동 15 한섬빌딩 지1층 ,서울특별시 영등포구 국회대로66길 3 (여의도동 한섬빌딩),7237,현대카드/캐피탈 휘트니스센터,2.02108E+13,U,2021.8.28 2:40,,192743.7042,447473.6459,체력단련장업,사립,,,,29894.68,,,
3180000,CDFH3301062016000008,20161221,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 영등포동5가 49-1번지 영등포현대프라자 ,서울특별시 영등포구 양산로 214 205~211호 (영등포동5가 영등포현대프라자),7250,클라우드짐2,2.0181E+13,U,2018.10.24 2:37,,191683.5866,446668.3454,체력단련장업,사립,,,,,,,
3180000,CDFH3301062017000001,20170410,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 당산동4가 80번지 ,서울특별시 영등포구 당산로41길 11 (당산동4가 당산SKV1center),7217,큐어짐＆큐어필라테스,2.02001E+13,U,2020.1.15 2:40,,190941.0544,447628.8621,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062022000034,20220623,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 553-25,서울특별시 강남구 도산대로25길 43 3층 (신사동),6033,리얼핏짐,2.02206E+13,I,2021.12.5 22:05,,202212.4207,446678.7926,,,,,,,,,
3160000,CDFH3301062022000006,20220623,,1,영업/정상,13,영업중,,,,,,,,서울특별시 구로구 구로동 212-8 대륭포스트타워1차 B109호,서울특별시 구로구 디지털로 288 대륭포스트타워1차 B109호 (구로동),8390,FIT PLE,2.02206E+13,I,2021.12.5 22:05,,190680.5369,442392.6453,,,,,,,,,
3180000,CDFH3301062015000007,20150402,,3,폐업,3,폐업,20220921,,,,02-3667-5669,,150990,서울특별시 영등포구 문래동3가 55-4 문래동메가트리움 101동 비120호,서울특별시 영등포구 문래로26길 6 (문래동3가 문래동메가트리움101동비120호),7297,메가휘트니스,2.02209E+13,U,2021.12.8 22:04,,190866.6058,446211.6159,,,,,,,,,
3180000,CDFH3301062016000007,20160714,,1,영업/정상,13,영업중,,,,,02-2636-9004,,,서울특별시 영등포구 당산동5가 33-1 당산역 한강포스빌 지하 1층,서울특별시 영등포구 양평로 67 당산역 한강포스빌 지하 1층 (당산동5가),7213,터닝핏,2.02209E+13,U,2021.12.8 23:08,,191025.4112,448084.3963,,,,,,,,,
3180000,CDFH3301062021000014,20211224,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동5가 22-1 지하 1층 2호,서울특별시 영등포구 양평로23길 7 지하 1층 2호 (양평동5가),7207,크로스핏 무브먼트,2.02209E+13,U,2021.12.8 23:06,,190415.9453,448409.9188,,,,,,,,,
3180000,CDFH3301062017000003,20170426,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 53번지 ,서울특별시 영등포구 여의대방로 394 (여의도동 우정빌딩),7343,파워존,2.01704E+13,I,2018.8.31 23:59,,193989.2726,446346.5622,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062017000004,20170526,,1,영업/정상,13,영업중,,,,,02-2633-1704,,,서울특별시 영등포구 양평동4가 73-2번지 ,서울특별시 영등포구 양평로 107 2층 (양평동4가 유창빌딩),7208,몸애 끌림,2.01705E+13,I,2018.8.31 23:59,,190686.3272,448303.307,체력단련장업,사립,,,,,,,
3180000,CDFH3301062017000005,20170630,,1,영업/정상,13,영업중,,,,,070-4141-2020,,,,서울특별시 영등포구 영등포로 363 3층 (신길동 HY빌딩),7318,팀닥터,2.01807E+13,I,2018.8.31 23:59,,192750.4033,445817.78,체력단련장업,사립,,,,,,,
3180000,CDFH3301062017000006,20170710,,1,영업/정상,13,영업중,,,,,226311330,,,서울특별시 영등포구 문래동6가 5번지 EEU동신타워 ,서울특별시 영등포구 선유로 63 EEU동신타워 208호 (문래동6가),7281,커브스 문래클럽,2.02006E+13,U,2020.6.18 2:40,,190121.3083,446385.2841,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062017000007,20170913,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 44-35번지 ,서울특별시 영등포구 여의대방로 379 302305호 (여의도동 제일빌딩),7333,바디신화,2.01709E+13,I,2018.8.31 23:59,,193818.1801,446332.0898,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062018000001,20180112,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 도림동 266-1번지 무명빌딩 ,서울특별시 영등포구 도영로 22 무명빌딩 지층 (도림동),7375,Young Gym,2.01804E+13,I,2018.8.31 23:59,,190725.5497,445126.9737,체력단련장업,사립,,,,,,,
3180000,CDFH3301062018000002,20180329,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 당산동6가 5번지 ,서울특별시 영등포구 양평로 6 3층 (당산동6가),7223,바디픽스,2.01803E+13,I,2018.8.31 23:59,,191575.0885,447795.2431,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062018000003,20180418,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 42번지 한양아파트 ,서울특별시 영등포구 국제금융로 79 지하1층 (여의도동 한양아파트),7340,제이제이 피트니스,2.01804E+13,I,2018.8.31 23:59,,193963.5631,446584.5502,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062018000004,20180529,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동5가 67번지 ,서울특별시 영등포구 양평로22길 7-1 2층 (양평동5가),7205,클라우드짐 선유도,2.01805E+13,I,2018.8.31 23:59,,190584.2084,448491.9447,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000004,20200323,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 44-22 호성빌딩 ,서울특별시 영등포구 여의대방로65길 24 호성빌딩 (여의도동),7333,(주)바디채널 여의도,2.02103E+13,U,2021.3.13 2:40,,193677.1246,446467.5965,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000003,20200312,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 당산동6가 217-2번지 ,서울특별시 영등포구 양평로 22 8층 (당산동6가),7223,클락짐 당산점,2.02003E+13,I,2020.3.14 0:23,,191440.258,447884.5699,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000002,20200221,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 신길동 2332번지 ,서울특별시 영등포구 신풍로17길 12 (신길동),7392,온앤온짐,2.02002E+13,I,2020.2.23 0:23,,192565.4935,444312.9147,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000001,20200131,,1,영업/정상,13,영업중,,,,,02-6670-9219,,,서울특별시 영등포구 여의도동 45-21번지 ABL타워 ,서울특별시 영등포구 의사당대로 147 ABL타워 (여의도동),7332,(주)아이비스마트,2.02001E+13,I,2020.2.2 0:23,,193553.4728,446289.3893,체력단련장업,사립,,2,,,,,
3180000,CDFH3301062022000001,20220119,,1,영업/정상,13,영업중,,,,,02-2039-1566,,,서울특별시 영등포구 신길동 347-314 SG메디피움 ,서울특별시 영등포구 가마산로 433-1 SG메디피움 2층 (신길동),7382,신길동 머슬베어,2.02201E+13,I,2022.1.21 0:22,,191501.4212,444780.9097,체력단련장업,사립,,1,0,0,0,,
3180000,CDFH3301062021000015,20211224,,1,영업/정상,13,영업중,,,,,02-812-0630,,,서울특별시 영등포구 신길동 466-13 ,서울특별시 영등포구 영등포로84길 16 34층 (신길동),7356,코드짐 신길점,2.02112E+13,I,2021.12.26 0:22,,193006.7892,445512.936,체력단련장업,사립,,2,0,0,0,,
3180000,CDFH3301061993000001,19931028,,1,영업/정상,13,영업중,,,,,849-2831,,150840,서울특별시 영등포구 신길동 162-14번지 ,서울특별시 영등포구 도신로 227 (신길동),7316,건강더하기헬스,2.01111E+13,I,2018.8.31 23:59,,192526.9363,445550.4803,체력단련장업,사립,,,,,,,
3180000,CDFH3301062001000002,20010426,,1,영업/정상,13,영업중,,,,,842-5388,,,서울특별시 영등포구 신길동 95-49번지 ,서울특별시 영등포구 영등포로72길 5 (신길동),7352,코리아휘트니스,2.01512E+13,I,2018.8.31 23:59,,192754.8112,445693.0717,체력단련장업,사립,,,,,,,
3180000,CDFH3301062002000006,20020912,,1,영업/정상,13,영업중,,,,,,,150030,서울특별시 영등포구 영등포동 631-12번지 ,서울특별시 영등포구 영신로19길 23 (영등포동),150030,GT휘트니스클럽,2.01402E+13,I,2018.8.31 23:59,,191569.1949,445706.5266,체력단련장업,사립,,,,,,,
3170000,CDFH3301062022000007,20220923,,1,영업/정상,13,영업중,,,,,28511244,,,서울특별시 금천구 가산동 233-5 가산 센트럴 푸르지오 시티,서울특별시 금천구 디지털로10길 69 가산 센트럴 푸르지오 시티 (가산동),8516,에스(s) 휘트니스,2.02209E+13,I,2021.12.8 22:05,,190278.6797,441481.4314,,,,,,,,,
3090000,CDFH3301062013000001,20130225,,1,영업/정상,13,영업중,,,,,,,132926,서울특별시 도봉구 창동 715-1,서울특별시 도봉구 도봉로 578 지1층 (창동),132926,카인드짐24시 휘트니스& 태닝,2.02209E+13,U,2021.12.8 22:05,,203439.4475,461539.5527,,,,,,,,,
3180000,CDFH3301062000000011,20000310,,3,폐업,3,폐업,20220531,,,,842-8633,,,서울특별시 영등포구 대림동 1036-1 일화빌딩 4층,서울특별시 영등포구 디지털로53길 22 4층 (대림동 일화빌딩),7418,일화헬스,2.02205E+13,U,2021.12.4 22:07,,191102.7219,443353.9061,,,,,,,,,
3180000,CDFH3301061997000004,19971224,,1,영업/정상,13,영업중,,,,,833-0672,,,서울특별시 영등포구 신길동 254-3번지 ,서울특별시 영등포구 신길로 149 (신길동),7396,이지휘트니스,2.01905E+13,U,2019.5.13 2:40,,192013.1989,444824.0846,체력단련장업,사립,,,,,,,
3220000,CDFH3301062022000048,20221011,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 273-4,서울특별시 강남구 봉은사로43길 29 1층 204호 (논현동),6102,건강해짐(Gym),2.0221E+13,I,2021.10.30 23:03,,203387.5094,445430.4646,,,,,,,,,
3180000,CDFH3301061999000007,19991221,,1,영업/정상,13,영업중,,,,,835-2662,,,서울특별시 영등포구 대림동 784-0번지 ,서울특별시 영등포구 대림로 251 (대림동),7377,바디체인지헬스,2.01512E+13,I,2018.8.31 23:59,,190721.4179,444571.7693,체력단련장업,사립,,,,,,,
3180000,CDFH3301061999000008,19991230,,1,영업/정상,13,영업중,,,,,773-6341,,,서울특별시 영등포구 여의도동 36-2번지 맨하탄빌딩4층3호 ,서울특별시 영등포구 국제금융로6길 33 (여의도동),7331,스타트원짐,2.01801E+13,I,2018.8.31 23:59,,193469.5547,446508.0687,체력단련장업,사립,,,,,,,
3180000,CDFH3301062018000005,20180827,,1,영업/정상,13,영업중,,,,,02-832-7330,,,서울특별시 영등포구 신길동 478번지 ,서울특별시 영등포구 여의대방로 135 3층 (신길동),7432,커브스 보라매클럽,2.01808E+13,I,2018.8.31 23:59,,192861.759,444111.9957,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000005,20200520,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 신길동 355-1번지 대덕빌딩 4층 ,서울특별시 영등포구 도림로 320 대덕빌딩 (신길동),7382,GT휘트니스 2호점,2.02005E+13,I,2020.5.22 0:23,,191272.6021,444887.5633,체력단련장업,사립,,,,,1,,
3180000,CDFH3301062021000013,20211207,,1,영업/정상,13,영업중,,,,,070-8633-6674,,,서울특별시 영등포구 신길동 1328 ,서울특별시 영등포구 영등포로 420-6 1층 (신길동),7354,(주)피프티핏,2.02112E+13,I,2021.12.9 0:22,,193235.3776,445589.6799,체력단련장업,사립,,1,0,0,0,,
3180000,CDFH3301062021000012,20211102,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 영등포동8가 85-12 ,서울특별시 영등포구 영중로 157-11 2층 (영등포동8가),7227,FS Garden,2.02111E+13,I,2021.11.4 0:22,,191522.8253,447575.5785,체력단련장업,사립,,1,0,0,0,,
3180000,CDFH3301062020000009,20200825,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 신길동 508 시원빌딩 ,서울특별시 영등포구 신풍로 113 시원빌딩 (신길동),7392,라온휘트니스&필라테스,2.02008E+13,I,2020.8.27 0:23,,192753.6308,444219.1849,체력단련장업,사립,,1,,,,,
3180000,CDFH3301062020000006,20200629,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 당산동3가 206 ,서울특별시 영등포구 당산로 142-1 (당산동3가),7257,M2FIT,2.02006E+13,I,2020.7.1 0:23,,190845.5466,447236.8415,체력단련장업,사립,,,,,,,
3180000,CDFH3301062020000008,20200818,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 양평동4가 64-4 ,서울특별시 영등포구 선유로49길 4 (양평동4가),7208,더킹피트니스 2호점,2.02008E+13,I,2020.8.20 0:23,,190825.9944,448191.3476,체력단련장업,사립,,,,,,,
3180000,CDFH3301062000000003,20001025,,3,폐업,3,폐업,20220706,,,,3775-1979,,150889,서울특별시 영등포구 여의도동 43-3 홍우빌딩508호,서울특별시 영등포구 국제금융로 78 (여의도동홍우빌딩508호),,파워라인헬쓰클럽,2.02206E+13,U,2021.12.5 23:06,,193844.1691,446511.7833,,,,,,,,,
3180000,CDFH3301062000000005,20000322,,3,폐업,3,폐업,20220706,,,,672-3792,,150036,서울특별시 영등포구 영등포동6가 137-1,서울특별시 영등포구 영신로44길 9 (영등포동6가),,레인보우헬스다이어트클럽,2.02206E+13,U,2021.12.5 23:06,,191336.4511,446689.5496,,,,,,,,,
3180000,CDFH3301062009000003,20090714,,1,영업/정상,13,영업중,,,,,761-2250,,150889,서울특별시 영등포구 여의도동 43-3 11층,서울특별시 영등포구 국제금융로 78 (여의도동11층),,고투(GOTO) 여의도,2.02206E+13,U,2021.12.5 22:05,,193844.1691,446511.7833,,,,,,,,,
